Supplier_ID,Supplier_Name,Component_ID,Component_Name,Unit_Price,Currency,MOQ,Lead_Time_Days,Quote_Date,Valid_Until,Payment_Terms,Quality_Rating,On_Time_Delivery
SUP-9174,LG Display,COMP-72170,LED Backlight,25.69,USD,200,100,2024-11-02,2025-04-28,Net 30,94.3,88.4
SUP-9044,JDI,COMP-30242,QLED Panel,351.01,EUR,200,71,2024-11-04,2025-02-05,Net 90,87.1,97.7
SUP-2600,Sharp Corporation,COMP-56671,Bezel,24.29,USD,500,57,2024-11-30,2025-05-24,30% Deposit,94.4,85.6
SUP-4744,Samsung Display,COMP-28841,Main Board,111.06,USD,2000,119,2024-11-11,2025-03-22,Net 90,90.4,99.2
SUP-1059,TCL CSOT,COMP-52928,Remote Control,12.58,EUR,100,98,2024-11-09,2025-03-28,Net 60,99.1,88.0
SUP-1862,Sharp Corporation,COMP-90471,QLED Panel,482.1,USD,1000,116,2024-11-19,2025-05-08,30% Deposit,85.8,90.7
SUP-5731,JDI,COMP-31200,Main Board,72.28,USD,500,108,2024-11-15,2025-02-18,30% Deposit,91.6,86.8
SUP-2571,Tianma,COMP-81757,LCD Panel,251.08,USD,500,56,2024-11-20,2025-01-24,30% Deposit,93.1,86.2
SUP-5350,AU Optronics,COMP-21775,QLED Panel,254.54,EUR,500,66,2024-11-21,2025-03-19,Net 90,97.4,96.2
SUP-9980,BOE Technology,COMP-52375,QLED Panel,373.9,USD,1000,73,2024-11-07,2025-02-14,LC at Sight,94.4,84.7
SUP-9918,Sharp Corporation,COMP-77948,Remote Control,11.46,EUR,500,44,2024-11-18,2025-03-10,Net 90,93.2,90.5
SUP-1228,TCL CSOT,COMP-82192,LED Backlight,31.64,USD,200,35,2024-11-15,2025-02-25,Net 90,88.1,80.1
SUP-8479,Sharp Corporation,COMP-25439,QLED Panel,182.99,EUR,2000,71,2024-11-19,2025-03-29,Net 60,93.5,96.2
SUP-6083,JDI,COMP-35677,Main Board,50.89,USD,100,63,2024-11-22,2025-04-14,Net 60,87.5,99.9
SUP-3303,AU Optronics,COMP-48798,Main Board,117.3,USD,200,60,2024-11-30,2025-05-28,Net 30,98.9,82.6
SUP-4257,TCL CSOT,COMP-47542,Main Board,96.12,USD,500,105,2024-11-02,2025-04-02,Net 90,99.6,82.0
SUP-6337,Visionox,COMP-16283,LED Backlight,46.35,EUR,200,59,2024-11-10,2025-05-05,Net 30,86.9,81.7
SUP-7701,Visionox,COMP-62687,Remote Control,7.9,USD,500,105,2024-11-23,2025-05-05,LC at Sight,98.2,90.4
SUP-6531,Samsung Display,COMP-23464,OLED Panel,632.97,USD,100,34,2024-12-01,2025-03-22,30% Deposit,96.7,88.8
SUP-8057,JDI,COMP-36221,T-Con Board,22.15,EUR,200,42,2024-11-12,2025-04-06,Net 30,97.0,97.6
SUP-9791,JDI,COMP-26236,LED Backlight,10.02,USD,100,33,2024-12-01,2025-03-19,LC at Sight,88.8,91.6
SUP-6576,AU Optronics,COMP-53115,Power Supply,39.25,USD,500,97,2024-11-25,2025-01-25,30% Deposit,97.6,96.9
SUP-6524,Innolux,COMP-15513,Power Supply,27.91,EUR,2000,57,2024-11-18,2025-03-22,LC at Sight,93.1,96.4
SUP-5553,Visionox,COMP-52869,Power Supply,29.63,USD,500,56,2024-11-11,2025-04-24,30% Deposit,96.1,90.1
SUP-2742,Innolux,COMP-77736,Remote Control,9.33,USD,200,115,2024-11-09,2025-04-24,30% Deposit,93.3,94.0
SUP-6404,Tianma,COMP-44825,Main Board,119.03,USD,200,109,2024-11-11,2025-03-12,Net 90,88.0,88.8
SUP-8898,Samsung Display,COMP-81581,OLED Panel,791.17,CNY,200,39,2024-11-08,2025-02-22,30% Deposit,94.5,86.1
SUP-7226,JDI,COMP-15699,LCD Panel,87.84,USD,2000,94,2024-11-05,2025-04-08,Net 30,86.8,84.1
SUP-4400,JDI,COMP-63039,OLED Panel,776.33,CNY,2000,70,2024-11-20,2025-01-26,Net 60,98.2,96.2
SUP-5060,TCL CSOT,COMP-76390,LCD Panel,171.59,CNY,500,100,2024-11-07,2025-04-21,Net 30,91.6,94.2
SUP-6669,TCL CSOT,COMP-14435,LCD Panel,118.17,EUR,2000,120,2024-11-11,2025-04-15,Net 60,95.6,93.0
SUP-2137,Visionox,COMP-46705,Power Supply,77.24,USD,100,73,2024-11-01,2025-01-10,30% Deposit,93.1,89.1
SUP-9136,Tianma,COMP-93258,QLED Panel,258.6,USD,100,33,2024-11-28,2025-03-28,Net 30,89.2,91.1
SUP-6307,JDI,COMP-19648,OLED Panel,558.22,USD,100,77,2024-11-17,2025-02-26,Net 60,92.6,93.2
SUP-5394,Samsung Display,COMP-13223,Bezel,12.88,USD,1000,62,2024-11-03,2025-04-08,Net 90,86.7,82.8
SUP-2098,Sharp Corporation,COMP-34883,Remote Control,14.89,CNY,500,86,2024-11-06,2025-03-19,Net 60,87.1,85.4
SUP-2004,Tianma,COMP-38005,LCD Panel,297.06,EUR,500,44,2024-11-04,2025-03-24,30% Deposit,95.0,91.9
SUP-2462,Tianma,COMP-50384,LCD Panel,175.06,USD,100,59,2024-11-25,2025-03-04,Net 30,94.9,87.2
SUP-1426,Visionox,COMP-60943,QLED Panel,386.66,USD,1000,93,2024-11-27,2025-05-11,LC at Sight,91.7,82.9
SUP-4975,BOE Technology,COMP-58255,Power Supply,31.78,CNY,500,87,2024-11-05,2025-05-03,Net 30,98.9,80.9
SUP-6273,JDI,COMP-11521,Main Board,83.06,USD,2000,109,2024-11-28,2025-03-25,Net 30,99.1,89.1
SUP-2271,Sharp Corporation,COMP-78548,LCD Panel,216.13,EUR,200,83,2024-11-03,2025-02-08,30% Deposit,95.6,89.5
SUP-2256,Innolux,COMP-63919,LED Backlight,36.37,CNY,1000,91,2024-11-17,2025-04-17,Net 60,92.7,89.8
SUP-8290,Visionox,COMP-45195,Main Board,94.69,EUR,500,32,2024-12-01,2025-05-04,Net 60,96.7,86.6
SUP-8952,TCL CSOT,COMP-37846,Stand,16.41,USD,2000,49,2024-11-15,2025-04-23,Net 90,89.1,83.4
SUP-9998,LG Display,COMP-86013,LED Backlight,39.06,USD,2000,44,2024-11-02,2025-01-26,Net 30,93.0,83.9
SUP-8772,Visionox,COMP-30820,Power Supply,35.0,USD,2000,30,2024-11-13,2025-03-24,Net 60,95.7,87.5
SUP-2952,Samsung Display,COMP-37017,Main Board,55.53,USD,200,97,2024-11-07,2025-04-23,30% Deposit,88.3,81.9
SUP-1257,JDI,COMP-95982,OLED Panel,508.72,USD,200,35,2024-11-02,2025-04-21,Net 30,97.0,88.0
SUP-4474,JDI,COMP-96162,QLED Panel,283.95,USD,1000,66,2024-11-13,2025-01-21,Net 90,85.2,86.7
SUP-1077,BOE Technology,COMP-48219,OLED Panel,205.1,USD,1000,85,2024-11-08,2025-01-11,30% Deposit,92.6,91.5
SUP-8678,Tianma,COMP-85769,Bezel,19.37,USD,2000,53,2024-11-11,2025-04-12,Net 60,96.2,98.6
SUP-4080,JDI,COMP-17662,Main Board,53.84,USD,500,90,2024-11-15,2025-04-21,30% Deposit,91.1,95.7
SUP-2626,Innolux,COMP-70109,Main Board,33.75,USD,500,115,2024-11-05,2025-04-04,Net 90,92.2,87.0
SUP-1193,JDI,COMP-34987,QLED Panel,277.5,EUR,1000,48,2024-11-19,2025-03-05,Net 90,98.6,89.4
SUP-9122,Samsung Display,COMP-92586,Remote Control,5.8,USD,1000,107,2024-12-01,2025-03-12,Net 30,94.3,81.6
SUP-7213,JDI,COMP-76226,OLED Panel,287.94,USD,2000,61,2024-11-07,2025-02-16,Net 60,85.6,92.8
SUP-7286,TCL CSOT,COMP-34413,Main Board,80.86,USD,200,37,2024-11-17,2025-05-10,Net 30,91.7,89.1
SUP-9820,Visionox,COMP-39539,OLED Panel,685.14,USD,200,33,2024-11-29,2025-05-25,Net 30,86.1,81.2
SUP-1143,Samsung Display,COMP-31657,Stand,36.73,CNY,100,119,2024-11-14,2025-03-27,Net 60,93.1,86.0
SUP-5539,Samsung Display,COMP-58148,LED Backlight,46.1,EUR,500,64,2024-11-29,2025-02-27,Net 30,85.3,94.8
SUP-8407,Samsung Display,COMP-49096,LCD Panel,155.94,CNY,2000,92,2024-11-11,2025-03-22,LC at Sight,96.9,96.1
SUP-5491,Samsung Display,COMP-57056,Main Board,32.27,USD,1000,111,2024-11-16,2025-05-07,Net 90,90.4,96.9
SUP-5125,TCL CSOT,COMP-74650,Main Board,85.29,EUR,200,42,2024-11-12,2025-02-20,30% Deposit,93.5,97.5
SUP-5091,BOE Technology,COMP-63624,Stand,19.04,CNY,500,48,2024-11-11,2025-03-11,Net 60,88.8,93.1
SUP-1962,BOE Technology,COMP-64017,Stand,20.31,USD,200,45,2024-11-25,2025-01-28,Net 90,87.2,85.3
SUP-3258,Samsung Display,COMP-23031,Power Supply,34.6,USD,500,118,2024-11-03,2025-01-05,LC at Sight,89.8,81.1
SUP-3497,Innolux,COMP-42325,Stand,19.4,USD,100,35,2024-11-21,2025-02-19,Net 30,86.4,94.2
SUP-1880,LG Display,COMP-20510,Power Supply,21.25,EUR,1000,93,2024-11-02,2025-02-03,LC at Sight,92.1,94.3
SUP-1209,BOE Technology,COMP-19099,Bezel,13.56,USD,1000,58,2024-11-24,2025-04-17,30% Deposit,90.6,82.9
SUP-8460,Tianma,COMP-39679,Remote Control,8.17,USD,500,56,2024-11-24,2025-01-24,LC at Sight,96.5,86.7
SUP-9810,Tianma,COMP-87233,LCD Panel,182.34,USD,1000,58,2024-11-12,2025-04-03,Net 30,86.6,81.4
SUP-2932,Innolux,COMP-19941,QLED Panel,244.59,USD,500,43,2024-11-24,2025-04-26,LC at Sight,92.6,85.8
SUP-9010,TCL CSOT,COMP-86612,OLED Panel,556.12,USD,1000,37,2024-11-07,2025-01-21,30% Deposit,99.8,88.0
SUP-6719,TCL CSOT,COMP-32293,Main Board,74.07,EUR,2000,79,2024-11-01,2025-03-13,Net 60,97.9,91.6
SUP-4306,Innolux,COMP-26189,LED Backlight,19.25,CNY,500,32,2024-11-23,2025-04-03,Net 90,87.6,96.7
SUP-8485,Tianma,COMP-30626,T-Con Board,44.93,CNY,1000,62,2024-11-08,2025-03-08,Net 60,93.4,90.7
SUP-6977,LG Display,COMP-27131,Power Supply,47.42,USD,1000,54,2024-11-23,2025-04-09,Net 30,98.7,99.1
SUP-3605,Innolux,COMP-57758,LED Backlight,12.19,EUR,1000,80,2024-11-11,2025-01-23,Net 30,91.3,85.6
SUP-9871,TCL CSOT,COMP-97481,LCD Panel,111.74,USD,500,102,2024-11-19,2025-05-18,Net 90,94.1,88.4
SUP-1881,TCL CSOT,COMP-33004,Stand,22.13,EUR,2000,75,2024-11-27,2025-04-03,Net 90,98.0,86.8
SUP-3975,JDI,COMP-11719,LCD Panel,95.12,EUR,2000,56,2024-11-15,2025-03-16,Net 60,93.0,84.9
SUP-4544,AU Optronics,COMP-60062,LED Backlight,49.78,USD,1000,73,2024-11-11,2025-01-30,Net 90,96.8,80.7
SUP-4345,Visionox,COMP-72357,QLED Panel,147.72,USD,2000,89,2024-11-13,2025-05-09,Net 60,97.6,98.5
SUP-5783,Sharp Corporation,COMP-17946,Stand,22.92,USD,200,114,2024-11-19,2025-02-17,Net 90,89.5,85.9
SUP-7595,AU Optronics,COMP-95913,LCD Panel,279.53,USD,500,106,2024-11-11,2025-02-24,Net 30,86.3,88.8
SUP-9805,Samsung Display,COMP-47589,Stand,17.51,EUR,100,64,2024-11-02,2025-03-04,Net 90,87.6,92.1
SUP-3295,Innolux,COMP-81732,Bezel,16.49,USD,500,83,2024-11-18,2025-03-14,30% Deposit,88.1,87.6
SUP-4317,Sharp Corporation,COMP-15195,LCD Panel,67.21,USD,2000,118,2024-11-29,2025-04-27,Net 90,91.6,81.2
SUP-1037,BOE Technology,COMP-34987,Power Supply,62.2,EUR,2000,111,2024-11-17,2025-03-01,LC at Sight,96.9,81.8
SUP-2493,Innolux,COMP-40623,Bezel,15.51,CNY,100,67,2024-11-14,2025-01-22,Net 60,88.3,85.0
SUP-6112,Innolux,COMP-33767,Main Board,35.01,USD,1000,76,2024-11-24,2025-04-17,Net 30,96.5,80.4
SUP-6269,Innolux,COMP-12950,Power Supply,53.76,USD,500,59,2024-11-09,2025-04-26,Net 60,99.5,91.9
SUP-9624,Tianma,COMP-79014,Main Board,82.71,USD,1000,98,2024-11-24,2025-02-26,Net 90,92.2,81.7
SUP-9520,Sharp Corporation,COMP-47955,OLED Panel,555.94,EUR,2000,108,2024-11-11,2025-05-06,Net 90,99.0,90.3
SUP-1683,LG Display,COMP-26145,Bezel,21.5,USD,100,62,2024-11-08,2025-04-16,Net 30,99.3,98.7
SUP-9513,JDI,COMP-79126,OLED Panel,608.16,USD,100,43,2024-11-10,2025-04-23,Net 30,85.3,91.0
SUP-5853,Innolux,COMP-21684,T-Con Board,59.65,USD,100,85,2024-11-27,2025-03-26,Net 60,98.9,82.9
SUP-9508,TCL CSOT,COMP-44283,T-Con Board,27.43,USD,2000,34,2024-11-05,2025-04-20,Net 60,99.7,99.8
SUP-1435,Sharp Corporation,COMP-27020,Stand,10.81,USD,2000,109,2024-11-26,2025-02-23,Net 90,96.0,88.8
SUP-1154,Visionox,COMP-32586,Stand,17.84,EUR,500,58,2024-11-30,2025-02-05,LC at Sight,99.6,99.4
SUP-5671,Tianma,COMP-74046,LCD Panel,136.74,USD,500,46,2024-11-11,2025-04-14,Net 30,98.3,81.8
SUP-4717,Visionox,COMP-20947,LED Backlight,19.49,CNY,200,99,2024-11-08,2025-03-24,LC at Sight,91.6,98.8
SUP-4589,JDI,COMP-91971,Power Supply,35.79,USD,500,68,2024-11-08,2025-04-26,Net 30,92.4,88.0
SUP-8588,LG Display,COMP-37713,Power Supply,65.17,USD,1000,71,2024-12-01,2025-05-14,Net 30,90.2,93.7
SUP-5181,TCL CSOT,COMP-74082,Bezel,22.83,USD,1000,118,2024-12-01,2025-03-21,Net 90,86.9,89.2
SUP-1540,Innolux,COMP-45880,LED Backlight,45.68,EUR,500,66,2024-11-04,2025-03-06,Net 60,96.2,81.9
SUP-3715,Visionox,COMP-35427,Main Board,111.71,EUR,200,90,2024-11-16,2025-04-23,Net 60,87.3,87.3
SUP-9653,LG Display,COMP-67962,Remote Control,3.09,EUR,2000,90,2024-11-04,2025-03-03,Net 60,97.0,96.8
SUP-6854,AU Optronics,COMP-75185,Stand,10.75,USD,500,81,2024-11-30,2025-02-23,Net 60,95.6,80.8
SUP-2537,Innolux,COMP-44568,Stand,9.73,USD,1000,31,2024-11-12,2025-03-01,Net 90,95.2,87.0
SUP-8046,AU Optronics,COMP-53848,LCD Panel,224.28,EUR,100,41,2024-11-16,2025-04-19,Net 90,85.7,96.9
SUP-5336,TCL CSOT,COMP-96515,Stand,37.02,EUR,500,59,2024-11-20,2025-04-05,LC at Sight,88.1,85.7
SUP-5881,JDI,COMP-16216,LCD Panel,92.38,USD,100,35,2024-11-01,2025-03-18,30% Deposit,85.1,82.6
SUP-5680,LG Display,COMP-75156,LED Backlight,43.91,CNY,500,43,2024-11-28,2025-03-06,30% Deposit,88.1,88.1
SUP-3922,JDI,COMP-70966,Remote Control,13.26,USD,1000,106,2024-11-10,2025-03-08,Net 60,89.0,83.5
SUP-3370,JDI,COMP-77272,LCD Panel,242.04,USD,100,75,2024-11-13,2025-02-19,Net 30,93.8,90.7
SUP-4035,Tianma,COMP-33577,Remote Control,9.73,USD,2000,91,2024-11-03,2025-04-30,LC at Sight,96.7,91.4
SUP-2424,Sharp Corporation,COMP-32724,OLED Panel,791.89,USD,2000,106,2024-11-26,2025-02-01,30% Deposit,89.3,97.9
SUP-9328,AU Optronics,COMP-30353,T-Con Board,42.11,USD,1000,33,2024-11-03,2025-02-09,30% Deposit,88.2,80.4
SUP-2646,BOE Technology,COMP-74313,LCD Panel,80.4,USD,1000,70,2024-11-06,2025-04-20,30% Deposit,99.8,81.9
SUP-2190,BOE Technology,COMP-73799,Bezel,15.35,USD,1000,42,2024-11-25,2025-03-25,Net 30,88.4,92.3
SUP-4997,LG Display,COMP-18797,LED Backlight,41.95,CNY,500,91,2024-11-24,2025-05-07,LC at Sight,92.8,94.9
SUP-9263,AU Optronics,COMP-87005,Stand,31.55,CNY,1000,71,2024-11-20,2025-02-22,30% Deposit,90.6,80.1
SUP-4171,Visionox,COMP-32783,OLED Panel,568.84,CNY,1000,115,2024-11-03,2025-04-28,Net 60,97.5,92.0
SUP-2283,BOE Technology,COMP-33144,Power Supply,57.5,USD,100,35,2024-12-01,2025-05-24,Net 90,94.1,86.4
SUP-4285,JDI,COMP-79702,Stand,10.83,USD,500,63,2024-11-18,2025-03-25,Net 90,87.7,81.6
SUP-5640,JDI,COMP-31291,LED Backlight,14.4,USD,1000,117,2024-11-05,2025-04-01,Net 90,96.5,89.1
SUP-9143,Visionox,COMP-37393,LED Backlight,45.2,USD,1000,58,2024-11-05,2025-04-27,Net 90,97.3,89.6
SUP-9576,TCL CSOT,COMP-49393,LCD Panel,99.96,CNY,1000,113,2024-11-05,2025-04-20,Net 90,86.3,98.2
SUP-3562,BOE Technology,COMP-92563,OLED Panel,615.74,EUR,200,108,2024-11-07,2025-02-04,Net 30,89.1,83.9
SUP-7634,Innolux,COMP-68046,Power Supply,64.08,CNY,500,92,2024-11-27,2025-03-12,30% Deposit,92.6,80.4
SUP-2964,Tianma,COMP-16437,LCD Panel,208.75,CNY,100,118,2024-11-14,2025-02-27,Net 30,91.9,85.9
SUP-4675,Tianma,COMP-36735,OLED Panel,548.21,EUR,100,91,2024-11-22,2025-03-25,LC at Sight,92.0,95.1
SUP-7384,Sharp Corporation,COMP-74153,LED Backlight,11.7,USD,1000,86,2024-11-18,2025-01-17,Net 60,85.0,89.8
SUP-2446,Visionox,COMP-90913,Main Board,68.97,USD,500,42,2024-11-24,2025-04-27,Net 60,89.2,81.4
SUP-3129,Tianma,COMP-66923,Main Board,100.47,EUR,1000,77,2024-11-14,2025-02-08,Net 90,94.9,82.4
SUP-3346,Samsung Display,COMP-77642,Power Supply,79.63,EUR,500,44,2024-11-15,2025-04-01,Net 90,93.8,99.2
SUP-7033,Visionox,COMP-35615,Power Supply,79.41,USD,500,116,2024-11-21,2025-03-23,30% Deposit,97.4,83.0
SUP-3165,AU Optronics,COMP-16502,LED Backlight,15.32,USD,100,54,2024-11-09,2025-03-09,Net 90,89.5,94.2
SUP-9378,LG Display,COMP-66851,Remote Control,8.14,CNY,500,73,2024-11-29,2025-04-15,30% Deposit,87.0,88.1
SUP-6844,LG Display,COMP-92328,T-Con Board,45.76,USD,2000,89,2024-11-11,2025-01-10,Net 30,92.7,91.6
SUP-6348,Samsung Display,COMP-33532,T-Con Board,52.33,CNY,200,113,2024-11-16,2025-03-28,LC at Sight,98.8,93.0
SUP-2868,TCL CSOT,COMP-78709,Bezel,9.88,USD,100,71,2024-11-19,2025-03-06,Net 60,91.2,83.2
SUP-9494,JDI,COMP-41108,Remote Control,5.44,USD,2000,35,2024-11-05,2025-03-05,30% Deposit,95.3,88.9
SUP-8161,TCL CSOT,COMP-86419,OLED Panel,647.33,CNY,200,51,2024-11-14,2025-03-02,Net 30,87.7,96.0
SUP-3030,Sharp Corporation,COMP-49967,OLED Panel,639.91,USD,1000,76,2024-11-13,2025-01-21,Net 60,96.9,90.9
SUP-7868,LG Display,COMP-49165,T-Con Board,55.86,EUR,200,32,2024-11-15,2025-05-09,Net 90,85.7,93.6
SUP-1207,Samsung Display,COMP-66239,OLED Panel,631.26,USD,100,90,2024-11-30,2025-04-10,Net 60,99.4,80.3
SUP-6706,AU Optronics,COMP-86233,OLED Panel,542.65,USD,2000,93,2024-11-03,2025-03-25,Net 30,87.0,95.0
SUP-4381,AU Optronics,COMP-83843,Bezel,14.79,USD,200,48,2024-11-05,2025-05-02,Net 90,94.9,85.7
SUP-5829,JDI,COMP-17249,Power Supply,76.93,EUR,1000,66,2024-11-22,2025-05-04,Net 30,98.4,97.1
SUP-5835,Innolux,COMP-38054,Bezel,22.86,USD,500,84,2024-11-04,2025-02-17,LC at Sight,87.0,85.4
SUP-1443,BOE Technology,COMP-88555,Main Board,57.56,EUR,500,31,2024-11-24,2025-04-14,LC at Sight,93.2,98.7
SUP-3702,JDI,COMP-89349,LED Backlight,35.96,EUR,1000,82,2024-11-21,2025-01-29,Net 90,98.9,85.6
SUP-2730,Sharp Corporation,COMP-38766,LED Backlight,43.05,CNY,2000,93,2024-11-17,2025-04-08,30% Deposit,98.0,89.8
SUP-4458,Innolux,COMP-36972,Main Board,97.81,EUR,100,71,2024-11-05,2025-03-09,Net 90,88.0,83.7
SUP-5144,JDI,COMP-56672,OLED Panel,569.43,CNY,1000,44,2024-11-04,2025-03-16,Net 30,97.2,80.7
SUP-6867,TCL CSOT,COMP-56216,Power Supply,32.38,CNY,100,48,2024-11-26,2025-03-28,Net 60,96.5,94.6
SUP-6473,BOE Technology,COMP-46942,LED Backlight,38.86,USD,100,116,2024-11-06,2025-03-28,30% Deposit,98.6,99.1
SUP-6677,LG Display,COMP-54764,OLED Panel,360.74,USD,100,33,2024-11-09,2025-03-17,Net 60,89.2,84.9
SUP-3628,Samsung Display,COMP-52122,LCD Panel,142.33,CNY,1000,41,2024-11-14,2025-02-28,Net 90,89.5,82.7
SUP-2303,Innolux,COMP-28910,T-Con Board,42.73,USD,200,84,2024-11-30,2025-04-09,30% Deposit,89.5,83.9
SUP-5602,LG Display,COMP-70585,LCD Panel,289.6,USD,2000,44,2024-12-01,2025-04-20,30% Deposit,92.7,83.9
SUP-2030,Tianma,COMP-76732,OLED Panel,333.72,USD,100,74,2024-11-16,2025-04-01,Net 90,99.9,85.2
SUP-6251,Visionox,COMP-75907,Stand,33.38,USD,100,98,2024-11-11,2025-03-20,LC at Sight,90.6,93.8
SUP-5266,AU Optronics,COMP-50355,Main Board,104.26,USD,200,48,2024-11-28,2025-03-28,Net 90,99.3,86.0
SUP-7677,Samsung Display,COMP-21325,Remote Control,9.96,CNY,2000,45,2024-11-12,2025-02-15,Net 60,92.0,96.0
SUP-3353,Sharp Corporation,COMP-45296,Remote Control,12.21,EUR,500,56,2024-11-01,2025-02-20,Net 90,94.8,81.1
SUP-1689,JDI,COMP-26807,Remote Control,3.37,USD,100,68,2024-11-19,2025-02-11,Net 60,89.8,80.4
SUP-1043,Visionox,COMP-87485,T-Con Board,50.45,EUR,2000,58,2024-11-21,2025-02-27,Net 30,97.3,96.6
SUP-8269,Innolux,COMP-50595,Stand,21.81,EUR,500,46,2024-11-10,2025-05-08,LC at Sight,99.0,84.6
SUP-9361,BOE Technology,COMP-35309,OLED Panel,449.73,CNY,100,63,2024-11-06,2025-01-12,30% Deposit,99.0,86.4
SUP-8073,Samsung Display,COMP-29852,T-Con Board,43.72,USD,200,109,2024-11-19,2025-02-12,30% Deposit,88.9,85.7
SUP-9628,Sharp Corporation,COMP-90992,QLED Panel,431.26,USD,100,41,2024-11-10,2025-03-30,30% Deposit,87.7,95.3
SUP-3707,LG Display,COMP-81215,LCD Panel,114.14,CNY,100,31,2024-11-24,2025-03-08,30% Deposit,94.8,88.2
SUP-8809,Tianma,COMP-52814,QLED Panel,394.45,CNY,200,92,2024-11-04,2025-04-16,LC at Sight,94.4,89.2
SUP-3988,JDI,COMP-89996,LED Backlight,33.88,USD,200,52,2024-12-01,2025-04-15,LC at Sight,94.9,86.7
SUP-9106,Samsung Display,COMP-76717,OLED Panel,537.46,USD,100,53,2024-11-14,2025-01-22,Net 60,88.9,89.5
SUP-6957,Tianma,COMP-19494,QLED Panel,122.13,USD,500,51,2024-11-24,2025-02-12,Net 90,86.8,86.9
SUP-1376,Innolux,COMP-50362,LCD Panel,73.57,CNY,200,97,2024-11-18,2025-03-30,30% Deposit,90.5,97.4
SUP-4683,TCL CSOT,COMP-76021,LCD Panel,157.16,CNY,500,110,2024-11-01,2025-03-31,Net 90,90.8,83.0
SUP-2763,Tianma,COMP-12550,LCD Panel,81.95,USD,1000,90,2024-11-11,2025-01-26,30% Deposit,94.9,95.9
SUP-4819,Samsung Display,COMP-32937,Main Board,73.36,USD,200,37,2024-11-05,2025-03-25,Net 30,85.1,91.4
SUP-3117,JDI,COMP-59981,Bezel,10.52,USD,500,52,2024-11-05,2025-02-03,30% Deposit,94.5,97.8
SUP-8625,Sharp Corporation,COMP-59924,Power Supply,38.47,USD,2000,43,2024-11-24,2025-03-26,Net 60,89.9,85.5
SUP-4607,Tianma,COMP-33941,Main Board,80.18,EUR,100,116,2024-11-27,2025-04-16,Net 30,86.1,84.1
SUP-8210,Sharp Corporation,COMP-29328,Bezel,12.7,EUR,200,72,2024-11-25,2025-01-26,Net 90,94.3,85.4
SUP-7651,Tianma,COMP-35187,LCD Panel,204.5,USD,1000,31,2024-11-01,2025-02-14,Net 60,85.2,81.4
SUP-7958,Sharp Corporation,COMP-51693,T-Con Board,51.32,USD,2000,31,2024-11-24,2025-02-27,Net 60,91.4,94.9
SUP-2561,BOE Technology,COMP-46530,QLED Panel,347.52,USD,500,46,2024-11-02,2025-01-16,LC at Sight,85.4,88.9
SUP-1411,Innolux,COMP-37500,Remote Control,3.91,USD,2000,33,2024-11-23,2025-01-24,LC at Sight,92.9,86.0
SUP-6277,Tianma,COMP-89545,QLED Panel,285.1,USD,100,86,2024-11-30,2025-03-17,Net 30,93.8,86.9
SUP-7371,BOE Technology,COMP-96521,OLED Panel,615.75,EUR,1000,53,2024-11-11,2025-05-10,30% Deposit,87.5,81.8
SUP-5798,Samsung Display,COMP-99585,Bezel,5.47,USD,200,67,2024-11-02,2025-01-23,Net 60,94.5,89.7
SUP-3856,Samsung Display,COMP-63007,LED Backlight,26.16,EUR,200,31,2024-11-04,2025-01-15,Net 30,88.2,80.3
SUP-2769,Visionox,COMP-51601,Bezel,10.3,USD,2000,36,2024-11-10,2025-02-11,LC at Sight,88.8,96.1
SUP-3694,Sharp Corporation,COMP-78055,LCD Panel,283.31,USD,100,87,2024-11-15,2025-04-10,Net 90,93.2,98.0
SUP-6062,AU Optronics,COMP-21471,QLED Panel,163.31,USD,2000,88,2024-11-30,2025-03-12,Net 90,96.4,83.6
SUP-3303,Sharp Corporation,COMP-67331,OLED Panel,434.66,USD,2000,67,2024-11-30,2025-02-27,LC at Sight,97.5,96.3
SUP-8910,Innolux,COMP-99497,QLED Panel,475.32,USD,100,116,2024-11-25,2025-04-12,LC at Sight,87.0,90.8
SUP-8282,JDI,COMP-93105,Main Board,42.06,USD,1000,114,2024-11-12,2025-03-05,Net 30,95.0,87.2
SUP-8448,Tianma,COMP-88481,Bezel,21.37,EUR,1000,65,2024-11-23,2025-02-02,30% Deposit,90.0,81.8
SUP-9292,AU Optronics,COMP-26135,Remote Control,6.29,USD,200,120,2024-11-29,2025-04-09,Net 60,93.3,81.0
SUP-9146,TCL CSOT,COMP-75392,Stand,19.99,CNY,100,111,2024-11-16,2025-04-11,Net 90,96.8,85.5
SUP-4603,TCL CSOT,COMP-58027,QLED Panel,340.71,USD,1000,83,2024-11-08,2025-03-27,LC at Sight,86.4,82.4
SUP-4898,LG Display,COMP-59762,Bezel,11.89,EUR,200,113,2024-11-15,2025-04-13,LC at Sight,87.2,81.4
SUP-6236,TCL CSOT,COMP-99757,Stand,34.75,USD,200,30,2024-11-20,2025-03-10,Net 60,87.9,83.6
SUP-9292,BOE Technology,COMP-43155,Power Supply,64.15,USD,200,109,2024-11-25,2025-04-15,Net 60,90.1,86.2
SUP-4531,LG Display,COMP-69068,T-Con Board,21.02,USD,100,115,2024-11-24,2025-03-06,Net 30,89.4,84.6
SUP-7272,AU Optronics,COMP-54502,QLED Panel,191.76,USD,100,71,2024-11-01,2025-01-20,30% Deposit,98.1,97.1
